,participant,block,taskID,stimulus_ID,stimulus_distractor,stimulus_congruency,response_ID,accuracy,rt
4805,6006,1,colour,RED,RED,C,RED,1,487.6
4806,6006,1,colour,GREEN,GREEN,C,GREEN,1,427.76
4807,6006,1,colour,RED,RED,C,RED,1,696.06
4808,6006,1,colour,RED,GREEN,I,RED,1,597.46
4809,6006,1,colour,GREEN,GREEN,C,GREEN,1,670.42
4810,6006,1,colour,GREEN,RED,I,GREEN,1,454.47
4811,6006,1,colour,GREEN,GREEN,C,GREEN,1,386.79
4812,6006,1,colour,GREEN,RED,I,GREEN,1,334.47
4813,6006,1,colour,GREEN,GREEN,C,GREEN,1,360.45
4814,6006,1,colour,GREEN,RED,I,GREEN,1,339.59
4815,6006,1,colour,GREEN,GREEN,C,GREEN,1,341.56
4816,6006,1,colour,GREEN,RED,I,GREEN,1,352.02
4817,6006,1,colour,GREEN,GREEN,C,GREEN,1,362.46
4818,6006,1,colour,GREEN,RED,I,GREEN,1,341.52
4819,6006,1,colour,RED,GREEN,I,RED,1,492.59
4820,6006,1,colour,GREEN,RED,I,GREEN,1,557.47
4821,6006,1,colour,GREEN,GREEN,C,GREEN,1,466.38
4822,6006,1,colour,RED,RED,C,RED,1,625.2
4823,6006,1,colour,GREEN,GREEN,C,GREEN,1,1057.43
4824,6006,1,colour,RED,GREEN,I,RED,1,662.39
4825,6006,1,colour,RED,RED,C,RED,1,345.05
4826,6006,1,colour,RED,GREEN,I,RED,1,370.85
4827,6006,1,colour,GREEN,GREEN,C,GREEN,1,443.62
4828,6006,1,colour,RED,GREEN,I,RED,1,344.86
4829,6006,1,colour,GREEN,RED,I,GREEN,1,472.15
4830,6006,1,colour,GREEN,GREEN,C,GREEN,1,654.54
4831,6006,1,colour,RED,RED,C,RED,1,555.95
4832,6006,1,colour,RED,GREEN,I,RED,1,1488.09
4833,6006,1,colour,RED,RED,C,RED,1,656.54
4834,6006,1,colour,RED,GREEN,I,RED,1,511.13
4835,6006,1,colour,RED,RED,C,RED,1,412.3
4836,6006,1,colour,RED,GREEN,I,RED,1,360.35
4837,6006,1,colour,GREEN,GREEN,C,GREEN,1,409.89
4838,6006,1,colour,GREEN,RED,I,GREEN,1,466.17
4839,6006,1,colour,RED,RED,C,RED,1,541.6
4840,6006,1,colour,GREEN,GREEN,C,GREEN,1,661.69
4841,6006,1,colour,GREEN,RED,I,GREEN,1,820.91
4842,6006,1,colour,GREEN,GREEN,C,GREEN,1,660
4843,6006,1,colour,RED,GREEN,I,RED,1,594.15
4844,6006,1,colour,GREEN,GREEN,C,GREEN,1,1081.41
4845,6006,1,colour,GREEN,RED,I,GREEN,1,733.45
4846,6006,1,colour,GREEN,GREEN,C,GREEN,1,455.38
4847,6006,1,colour,RED,RED,C,RED,1,567.45
4848,6006,1,colour,GREEN,GREEN,C,GREEN,1,593.5
4849,6006,1,colour,GREEN,RED,I,GREEN,1,455.64
4850,6006,1,colour,RED,GREEN,I,RED,1,561.87
4851,6006,1,colour,RED,RED,C,RED,1,806.64
4852,6006,1,colour,RED,GREEN,I,RED,1,442.49
4853,6006,1,colour,GREEN,GREEN,C,GREEN,1,619.04
4854,6006,1,colour,GREEN,RED,I,GREEN,1,457.81
4855,6006,1,colour,RED,RED,C,RED,1,751.15
4856,6006,1,colour,GREEN,RED,I,GREEN,1,387.04
4857,6006,1,colour,RED,GREEN,I,RED,1,506.51
4858,6006,1,colour,RED,RED,C,RED,1,556.17
4859,6006,1,colour,RED,GREEN,I,RED,1,426.15
4860,6006,1,colour,RED,RED,C,RED,1,655.39
4861,6006,1,colour,GREEN,GREEN,C,GREEN,1,541.09
4862,6006,1,colour,GREEN,RED,I,GREEN,1,608.31
4863,6006,1,colour,RED,GREEN,I,RED,1,845.39
4864,6006,1,colour,GREEN,GREEN,C,GREEN,1,942.39
4865,6008,2,colour,RED,RED,C,GREEN,0,716.71
4866,6008,2,colour,RED,GREEN,I,GREEN,0,274.13
4867,6008,2,colour,RED,RED,C,RED,1,425.3
4868,6008,2,colour,RED,GREEN,I,GREEN,0,320.12
4869,6008,2,colour,GREEN,RED,I,GREEN,1,572.95
4870,6008,2,colour,GREEN,GREEN,C,GREEN,1,466.05
4871,6008,2,colour,GREEN,RED,I,GREEN,1,429.67
4872,6008,2,colour,GREEN,GREEN,C,GREEN,1,424.48
4873,6008,2,colour,GREEN,RED,I,GREEN,1,403.73
4874,6008,2,colour,RED,GREEN,I,RED,1,437.44
4875,6008,2,colour,RED,RED,C,RED,1,510.42
4876,6008,2,colour,GREEN,GREEN,C,GREEN,1,356.8
4877,6008,2,colour,RED,GREEN,I,GREEN,0,398.27
4878,6008,2,colour,GREEN,RED,I,GREEN,1,744.35
4879,6008,2,colour,RED,RED,C,RED,1,341.24
4880,6008,2,colour,GREEN,RED,I,GREEN,1,429.52
4881,6008,2,colour,GREEN,GREEN,C,GREEN,1,744.58
4882,6008,2,colour,GREEN,RED,I,GREEN,1,1161.6
4883,6008,2,colour,RED,RED,C,RED,1,423.41
4884,6008,2,colour,RED,GREEN,I,GREEN,0,490.34
4885,6008,2,colour,GREEN,RED,I,GREEN,1,376.22
4886,6008,2,colour,GREEN,GREEN,C,GREEN,1,487.65
4887,6008,2,colour,RED,GREEN,I,RED,1,396.33
4888,6008,2,colour,GREEN,GREEN,C,GREEN,1,578.9
4889,6008,2,colour,RED,RED,C,RED,1,510.88
4890,6008,2,colour,GREEN,GREEN,C,GREEN,1,412.01
4891,6008,2,colour,RED,GREEN,I,RED,1,515.97
4892,6008,2,colour,GREEN,RED,I,GREEN,1,362.58
4893,6008,2,colour,GREEN,GREEN,C,RED,0,396.2
4894,6008,2,colour,GREEN,RED,I,GREEN,1,594.19
4895,6008,2,colour,GREEN,GREEN,C,GREEN,1,456.36
4896,6008,2,colour,RED,GREEN,I,RED,1,381
4897,6008,2,colour,RED,RED,C,RED,1,353.96
4898,6008,2,colour,RED,GREEN,I,RED,1,543.92
4899,6008,2,colour,GREEN,RED,I,GREEN,1,374.71
4900,6008,2,colour,RED,RED,C,RED,1,348.27
4901,6008,2,colour,GREEN,RED,I,GREEN,1,389.85
4902,6008,2,colour,RED,GREEN,I,RED,1,454.99
4903,6008,2,colour,RED,RED,C,RED,1,543.6
4904,6008,2,colour,GREEN,GREEN,C,GREEN,1,350.99
4905,6008,2,colour,RED,GREEN,I,RED,1,486.44
4906,6008,2,colour,RED,RED,C,RED,1,832.67
4907,6008,2,colour,RED,GREEN,I,RED,1,422
4908,6008,2,colour,GREEN,RED,I,GREEN,1,463.83
4909,6008,2,colour,RED,RED,C,RED,1,288.67
4910,6008,2,colour,GREEN,GREEN,C,GREEN,1,394.27
4911,6008,2,colour,RED,GREEN,I,RED,1,319.26
4912,6008,2,colour,GREEN,RED,I,GREEN,1,618.64
4913,6008,2,colour,GREEN,GREEN,C,GREEN,1,559.39
4914,6008,2,colour,RED,RED,C,RED,1,350.67
4915,6008,2,colour,RED,GREEN,I,RED,1,329.58
4916,6008,2,colour,GREEN,RED,I,GREEN,1,386.8
4917,6008,2,colour,GREEN,GREEN,C,GREEN,1,483.18
4918,6008,2,colour,RED,GREEN,I,RED,1,462.94
4919,6008,2,colour,GREEN,GREEN,C,GREEN,1,379.12
4920,6008,2,colour,RED,RED,C,RED,1,358.99
4921,6008,2,colour,GREEN,RED,I,RED,0,454.95
4922,6008,2,colour,GREEN,GREEN,C,GREEN,1,418.46
4923,6008,2,colour,GREEN,RED,I,GREEN,1,483.24
4924,6008,2,colour,RED,GREEN,I,RED,1,454.84
4925,6008,2,colour,GREEN,RED,I,GREEN,1,708.02
4926,6008,2,colour,GREEN,GREEN,C,GREEN,1,533.13
4927,6008,2,colour,GREEN,RED,I,GREEN,1,707.78
4928,6008,2,colour,GREEN,GREEN,C,GREEN,1,541.38
4929,6008,2,colour,GREEN,RED,I,GREEN,1,520.85
4930,6008,2,colour,RED,GREEN,I,RED,1,398.46
4931,6008,2,colour,RED,RED,C,RED,1,354.33
4932,6008,2,colour,RED,GREEN,I,RED,1,536.69
4933,6008,2,colour,GREEN,GREEN,C,GREEN,1,391.16
4934,6008,2,colour,GREEN,RED,I,GREEN,1,513.06
4935,6008,2,colour,RED,GREEN,I,RED,1,382.93
4936,6008,2,colour,RED,RED,C,RED,1,440.27
4937,6008,2,colour,RED,GREEN,I,RED,1,317.81
4938,6008,2,colour,RED,RED,C,RED,1,304.81
4939,6008,2,colour,RED,GREEN,I,RED,1,291.47
4940,6008,2,colour,RED,RED,C,RED,1,304.99
4941,6008,2,colour,RED,GREEN,I,RED,1,301.28
4942,6008,2,colour,GREEN,RED,I,GREEN,1,459.84
4943,6008,2,colour,GREEN,GREEN,C,GREEN,1,407.81
4944,6008,2,colour,GREEN,RED,I,GREEN,1,433.92
4945,6008,2,colour,GREEN,GREEN,C,GREEN,1,452.1
4946,6008,2,colour,GREEN,RED,I,GREEN,1,337.64
4947,6008,2,colour,GREEN,GREEN,C,GREEN,1,402.37
4948,6008,2,colour,GREEN,RED,I,GREEN,1,358.47
4949,6008,2,colour,RED,GREEN,I,RED,1,329.84
4950,6008,2,colour,RED,RED,C,RED,1,364.81
4951,6008,2,colour,GREEN,GREEN,C,GREEN,1,429.89
4952,6008,2,colour,GREEN,RED,I,GREEN,1,419.13
4953,6008,2,colour,RED,RED,C,RED,1,429.41
4954,6008,2,colour,GREEN,RED,I,GREEN,1,400.93
4955,6008,2,colour,GREEN,GREEN,C,GREEN,1,426.97
4956,6008,2,colour,RED,GREEN,I,RED,1,343.78
4957,6008,2,colour,RED,RED,C,RED,1,393.19
4958,6008,2,colour,GREEN,RED,I,GREEN,1,388.01
4959,6008,2,colour,GREEN,GREEN,C,GREEN,1,437.34
4960,6008,2,colour,GREEN,RED,I,GREEN,1,346.28
4961,6008,2,colour,GREEN,GREEN,C,RED,0,403.55
4962,6008,2,colour,RED,RED,C,RED,1,291.16
4963,6008,2,colour,RED,GREEN,I,RED,1,389.03
4964,6008,2,colour,RED,RED,C,RED,1,344.83
4965,6008,2,colour,GREEN,GREEN,C,GREEN,1,362.99
4966,6008,2,colour,RED,RED,C,RED,1,568.3
4967,6008,2,colour,GREEN,RED,I,GREEN,1,604.16
4968,6008,2,colour,RED,RED,C,RED,1,333.71
4969,6008,2,colour,RED,GREEN,I,RED,1,406.39
4970,6008,2,colour,GREEN,RED,I,GREEN,1,432.69
4971,6008,2,colour,GREEN,GREEN,C,GREEN,1,349.39
4972,6008,2,colour,RED,RED,C,RED,1,408.27
4973,6008,2,colour,GREEN,RED,I,GREEN,1,418.83
4974,6008,2,colour,RED,GREEN,I,RED,1,234.02
4975,6008,2,colour,RED,RED,C,RED,1,338.07
4976,6008,2,colour,RED,GREEN,I,RED,1,293.83
4977,6008,2,colour,GREEN,GREEN,C,GREEN,1,405.71
4978,6008,2,colour,RED,GREEN,I,GREEN,0,455.09
4979,6008,2,colour,GREEN,RED,I,GREEN,1,298.17
4980,6008,2,colour,RED,RED,C,GREEN,0,300.74
4981,6008,2,colour,GREEN,RED,I,GREEN,1,398.96
4982,6008,2,colour,RED,RED,C,RED,1,339.06
4983,6008,2,colour,GREEN,GREEN,C,GREEN,1,357.02
4984,6008,2,colour,RED,RED,C,RED,1,414.12
4985,6008,2,colour,GREEN,RED,I,GREEN,1,440.32
4986,6008,2,colour,RED,RED,C,RED,1,411.96
4987,6008,2,colour,GREEN,GREEN,C,GREEN,1,344.5
4988,6008,2,colour,RED,GREEN,I,RED,1,308.04
4989,6008,2,colour,RED,RED,C,RED,1,638.83
4990,6008,2,colour,GREEN,RED,I,GREEN,1,563.64
4991,6008,2,colour,RED,RED,C,RED,1,605.7
4992,6008,2,colour,GREEN,RED,I,GREEN,1,405.66
4993,6008,2,colour,RED,RED,C,RED,1,322.48
4994,6008,2,colour,RED,GREEN,I,RED,1,1113.87
4995,6008,2,colour,RED,RED,C,RED,1,476.84
4996,6008,2,colour,RED,GREEN,I,RED,1,385.93
4997,6008,2,colour,RED,RED,C,RED,1,435.38
4998,6008,2,colour,RED,GREEN,I,RED,1,367.94
4999,6008,2,colour,RED,RED,C,RED,1,354.79
5000,6008,2,colour,GREEN,GREEN,C,GREEN,1,396.54
5001,6008,2,colour,GREEN,RED,I,GREEN,1,469.56
5002,6008,2,colour,GREEN,GREEN,C,GREEN,1,589.4
5003,6008,2,colour,GREEN,RED,I,GREEN,1,506.3
5004,6008,2,colour,RED,GREEN,I,RED,1,399.84
5005,6008,2,colour,GREEN,RED,I,GREEN,1,527.38
5006,6008,2,colour,GREEN,GREEN,C,RED,0,287.81
5007,6008,2,colour,GREEN,RED,I,GREEN,1,571.65
5008,6008,2,colour,GREEN,GREEN,C,GREEN,1,504.32
5009,6008,2,colour,GREEN,RED,I,GREEN,1,476.05
5010,6008,2,colour,GREEN,GREEN,C,GREEN,1,517.85
5011,6008,2,colour,GREEN,RED,I,GREEN,1,489.22
5012,6008,2,colour,GREEN,GREEN,C,GREEN,1,500.01
5013,6008,2,colour,RED,RED,C,RED,1,416.98
5014,6008,2,colour,RED,GREEN,I,RED,1,413.42
5015,6008,2,colour,RED,RED,C,RED,1,314.59
5016,6008,2,colour,RED,GREEN,I,RED,1,528.09
5017,6008,2,colour,RED,RED,C,RED,1,406.07
5018,6008,2,colour,GREEN,RED,I,GREEN,1,408.05
5019,6008,2,colour,RED,GREEN,I,RED,1,255.07
5020,6008,2,colour,RED,RED,C,RED,1,367.14
5021,6008,2,colour,GREEN,RED,I,GREEN,1,533.37
5022,6008,2,colour,GREEN,GREEN,C,GREEN,1,520.62
5023,6008,2,colour,GREEN,RED,I,GREEN,1,494.17
5024,6008,2,colour,RED,GREEN,I,RED,1,387.47
5025,6008,2,colour,GREEN,GREEN,C,GREEN,1,444.69
5026,6008,2,colour,GREEN,RED,I,GREEN,1,689.39
5027,6008,2,colour,RED,GREEN,I,RED,1,405.04
5028,6008,2,colour,RED,RED,C,RED,1,423.19
5029,6008,2,colour,GREEN,GREEN,C,GREEN,1,574.31
5030,6008,2,colour,GREEN,RED,I,GREEN,1,530.21
5031,6008,2,colour,RED,RED,C,RED,1,423.79
5032,6008,2,colour,GREEN,GREEN,C,GREEN,1,613.89
5033,6008,2,colour,GREEN,RED,I,GREEN,1,476.49
5034,6008,2,colour,RED,GREEN,I,RED,1,447.85
5035,6008,2,colour,GREEN,RED,I,GREEN,1,435.05
5036,6008,2,colour,RED,GREEN,I,RED,1,382.86
5037,6008,2,colour,GREEN,GREEN,C,GREEN,1,408.94
5038,6008,2,colour,RED,RED,C,RED,1,520.79
5039,6008,2,colour,GREEN,GREEN,C,GREEN,1,437.7
5040,6008,2,colour,GREEN,RED,I,RED,0,284.21
5041,6008,2,colour,RED,GREEN,I,RED,1,380.45
5042,6008,2,colour,GREEN,GREEN,C,GREEN,1,461.16
5043,6008,2,colour,RED,GREEN,I,RED,1,457.52
5044,6008,2,colour,GREEN,GREEN,C,GREEN,1,624.3
5045,6008,2,colour,GREEN,RED,I,GREEN,1,565.14
5046,6008,2,colour,GREEN,GREEN,C,GREEN,1,528.59
5047,6008,2,colour,GREEN,RED,I,GREEN,1,500
5048,6008,2,colour,GREEN,GREEN,C,GREEN,1,479.28
5049,6008,2,colour,GREEN,RED,I,GREEN,1,357.12
5050,6008,2,colour,GREEN,GREEN,C,GREEN,1,484.41
5051,6008,2,colour,GREEN,RED,I,GREEN,1,349.09
5052,6008,2,colour,RED,GREEN,I,RED,1,329.69
5053,6008,2,colour,GREEN,GREEN,C,GREEN,1,551.12
5054,6008,2,colour,GREEN,RED,I,GREEN,1,483.73
5055,6008,2,colour,GREEN,GREEN,C,GREEN,1,408.38
5056,6008,2,colour,RED,RED,C,RED,1,504.71
5057,6008,2,colour,RED,GREEN,I,RED,1,509.01
5058,6008,2,colour,GREEN,GREEN,C,GREEN,1,527.35
5059,6008,2,colour,RED,RED,C,RED,1,561.28
5060,6008,2,colour,RED,GREEN,I,RED,1,548.37
5061,6008,2,colour,RED,RED,C,RED,1,472.93
5062,6008,2,colour,GREEN,GREEN,C,GREEN,1,436.66
5063,6008,2,colour,RED,GREEN,I,RED,1,337.44
5064,6008,2,colour,RED,RED,C,RED,1,363.78
5065,6008,2,colour,RED,GREEN,I,RED,1,444.47
5066,6008,2,colour,RED,RED,C,RED,1,377.01
5067,6008,2,colour,GREEN,RED,I,GREEN,1,543.53
5068,6008,2,colour,GREEN,GREEN,C,GREEN,1,522.96
5069,6008,2,colour,RED,RED,C,RED,1,385.3
5070,6008,2,colour,RED,GREEN,I,RED,1,411.24
5071,6008,2,colour,GREEN,GREEN,C,GREEN,1,390.53
5072,6008,2,colour,RED,RED,C,RED,1,416.83
5073,6008,2,colour,GREEN,RED,I,GREEN,1,458.6
5074,6008,2,colour,GREEN,GREEN,C,RED,0,297.45
5075,6008,2,colour,GREEN,RED,I,GREEN,1,591.03
5076,6008,2,colour,GREEN,GREEN,C,GREEN,1,492.41
5077,6008,2,colour,RED,GREEN,I,RED,1,401.37
5078,6008,2,colour,RED,RED,C,RED,1,841.4
5079,6008,2,colour,RED,GREEN,I,RED,1,859.74
5080,6008,2,colour,RED,RED,C,RED,1,472.77
5081,6008,2,colour,GREEN,RED,I,GREEN,1,506.91
5082,6008,2,colour,GREEN,GREEN,C,GREEN,1,533.19
5083,6008,2,colour,GREEN,RED,I,GREEN,1,465.76
5084,6008,2,colour,RED,RED,C,RED,1,538.84
5085,6008,2,colour,RED,GREEN,I,RED,1,1994.28
5086,6008,2,colour,GREEN,GREEN,C,GREEN,1,507.53
5087,6008,2,colour,RED,GREEN,I,GREEN,0,525.89
5088,6008,2,colour,RED,RED,C,RED,1,513.15
5089,6008,2,colour,GREEN,RED,I,GREEN,1,804.87
5090,6008,2,colour,GREEN,GREEN,C,GREEN,1,622.65
5091,6008,2,colour,GREEN,RED,I,GREEN,1,414.83
5092,6008,2,colour,GREEN,GREEN,C,GREEN,1,534.71
5093,6008,2,colour,GREEN,RED,I,GREEN,1,506.41
5094,6008,2,colour,RED,GREEN,I,RED,1,454.35
5095,6008,2,colour,GREEN,GREEN,C,GREEN,1,574.62
5096,6008,2,colour,RED,GREEN,I,RED,1,429.17
5097,6008,2,colour,RED,RED,C,RED,1,431.7
5098,6008,2,colour,RED,GREEN,I,GREEN,0,418.56
5099,6008,2,colour,GREEN,GREEN,C,GREEN,1,311.88
5100,6008,2,colour,GREEN,RED,I,GREEN,1,431.5
5101,6008,2,colour,GREEN,GREEN,C,GREEN,1,559.05
5102,6008,2,colour,RED,RED,C,RED,1,462.27
5103,6008,2,colour,RED,GREEN,I,RED,1,464.99
5104,6008,2,colour,GREEN,GREEN,C,GREEN,1,366.25
5105,6008,2,colour,RED,GREEN,I,GREEN,0,527.27
5106,6008,2,colour,GREEN,RED,I,GREEN,1,662.92
5107,6008,2,colour,RED,GREEN,I,RED,1,463.03
5108,6008,2,colour,RED,RED,C,GREEN,0,412.79
5109,6008,2,colour,RED,GREEN,I,RED,1,612.47
5110,6008,2,colour,GREEN,RED,I,GREEN,1,615.55
5111,6008,2,colour,RED,GREEN,I,RED,1,337.47
5112,6008,2,colour,RED,RED,C,RED,1,480.56
5113,6008,2,colour,GREEN,GREEN,C,GREEN,1,397.44
5114,6008,2,colour,RED,RED,C,RED,1,509.57
5115,6008,2,colour,RED,GREEN,I,RED,1,395.13
5116,6008,2,colour,GREEN,RED,I,RED,0,397.64
5117,6008,2,colour,GREEN,GREEN,C,GREEN,1,449.1
5118,6008,2,colour,RED,RED,C,RED,1,365.77
5119,6008,2,colour,GREEN,GREEN,C,GREEN,1,1063.38
5120,6008,2,colour,GREEN,RED,I,GREEN,1,465.47
5121,6010,1,colour,GREEN,GREEN,C,GREEN,1,1033.81
5122,6010,1,colour,GREEN,RED,I,GREEN,1,451.27
5123,6010,1,colour,RED,RED,C,RED,1,453.99
5124,6010,1,colour,RED,GREEN,I,RED,1,355.55
5125,6010,1,colour,GREEN,GREEN,C,GREEN,1,451.44
5126,6010,1,colour,GREEN,RED,I,GREEN,1,789.99
5127,6010,1,colour,RED,GREEN,I,RED,1,582.49
5128,6010,1,colour,GREEN,RED,I,GREEN,1,780.12
5129,6010,1,colour,GREEN,GREEN,C,GREEN,1,455.09
5130,6010,1,colour,GREEN,RED,I,GREEN,1,426.62
5131,6010,1,colour,GREEN,GREEN,C,GREEN,1,366.88
5132,6010,1,colour,RED,GREEN,I,RED,1,486.45
5133,6010,1,colour,RED,RED,C,RED,1,348.72
5134,6010,1,colour,RED,GREEN,I,RED,1,593.48
5135,6010,1,colour,RED,RED,C,RED,1,486.1
5136,6010,1,colour,GREEN,GREEN,C,GREEN,1,450.41
5137,6010,1,colour,RED,RED,C,RED,1,453.1
5138,6010,1,colour,GREEN,GREEN,C,GREEN,1,526.13
5139,6010,1,colour,GREEN,RED,I,GREEN,1,411.67
5140,6010,1,colour,GREEN,GREEN,C,GREEN,1,375.74
5141,6010,1,colour,GREEN,RED,I,GREEN,1,464.46
5142,6010,1,colour,RED,RED,C,RED,1,388.61
5143,6010,1,colour,RED,GREEN,I,RED,1,516.12
5144,6010,1,colour,GREEN,RED,I,GREEN,1,510.84
5145,6010,1,colour,RED,GREEN,I,GREEN,0,421.96
5146,6010,1,colour,RED,RED,C,RED,1,456.14
5147,6010,1,colour,RED,GREEN,I,RED,1,333.91
5148,6010,1,colour,GREEN,GREEN,C,GREEN,1,445.43
5149,6010,1,colour,RED,GREEN,I,RED,1,478.98
5150,6010,1,colour,GREEN,GREEN,C,GREEN,1,692.54
5151,6010,1,colour,GREEN,RED,I,GREEN,1,399.14
5152,6010,1,colour,GREEN,GREEN,C,GREEN,1,424.89
5153,6010,1,colour,GREEN,RED,I,GREEN,1,403.97
5154,6010,1,colour,RED,GREEN,I,RED,1,344.12
5155,6010,1,colour,RED,RED,C,RED,1,354.39
5156,6010,1,colour,RED,GREEN,I,RED,1,450.16
5157,6010,1,colour,RED,RED,C,RED,1,375.29
5158,6010,1,colour,GREEN,GREEN,C,GREEN,1,612.32
5159,6010,1,colour,RED,RED,C,RED,1,592.06
5160,6010,1,colour,GREEN,RED,I,GREEN,1,766.58
5161,6010,1,colour,GREEN,GREEN,C,GREEN,1,676.41
5162,6010,1,colour,GREEN,RED,I,GREEN,1,452.04
5163,6010,1,colour,RED,GREEN,I,RED,1,322.43
5164,6010,1,colour,RED,RED,C,RED,1,387
5165,6010,1,colour,GREEN,RED,I,GREEN,1,733.52
5166,6010,1,colour,RED,GREEN,I,RED,1,533.64
5167,6010,1,colour,RED,RED,C,RED,1,442.65
5168,6010,1,colour,RED,GREEN,I,RED,1,386.2
5169,6010,1,colour,RED,RED,C,RED,1,382.63
5170,6010,1,colour,RED,GREEN,I,RED,1,455.3
5171,6010,1,colour,RED,RED,C,RED,1,418.88
5172,6010,1,colour,RED,GREEN,I,RED,1,343.49
5173,6010,1,colour,RED,RED,C,RED,1,322.65
5174,6010,1,colour,RED,GREEN,I,RED,1,387.51
5175,6010,1,colour,RED,RED,C,RED,1,304.19
5176,6010,1,colour,RED,GREEN,I,RED,1,275.36
5177,6010,1,colour,RED,RED,C,RED,1,340.1
5178,6010,1,colour,GREEN,RED,I,GREEN,1,584.87
5179,6010,1,colour,GREEN,GREEN,C,GREEN,1,410.08
5180,6010,1,colour,RED,GREEN,I,RED,1,399.43
5181,6010,1,colour,RED,RED,C,RED,1,355.16
5182,6010,1,colour,RED,GREEN,I,RED,1,381.16
5183,6010,1,colour,GREEN,RED,I,GREEN,1,415.16
5184,6010,1,colour,GREEN,GREEN,C,GREEN,1,488.06
5185,6010,1,colour,GREEN,RED,I,GREEN,1,350.43
5186,6010,1,colour,RED,RED,C,GREEN,0,438.94
5187,6010,1,colour,RED,GREEN,I,RED,1,519.5
5188,6010,1,colour,RED,RED,C,RED,1,436.77
5189,6010,1,colour,GREEN,RED,I,GREEN,1,1033.21
5190,6010,1,colour,GREEN,GREEN,C,GREEN,1,427.68
5191,6010,1,colour,RED,RED,C,RED,1,414.62
5192,6010,1,colour,RED,GREEN,I,RED,1,456.32
5193,6010,1,colour,GREEN,GREEN,C,GREEN,1,521.21
5194,6010,1,colour,RED,GREEN,I,RED,1,393.18
5195,6010,1,colour,RED,RED,C,RED,1,380.28
5196,6010,1,colour,RED,GREEN,I,RED,1,281.72
5197,6010,1,colour,GREEN,RED,I,GREEN,1,494.91
5198,6010,1,colour,GREEN,GREEN,C,GREEN,1,544.36
5199,6010,1,colour,RED,RED,C,RED,1,445.76
5200,6010,1,colour,RED,GREEN,I,RED,1,370.72
5201,6010,1,colour,RED,RED,C,RED,1,287.8
5202,6010,1,colour,GREEN,RED,I,GREEN,1,464.23
5203,6010,1,colour,RED,GREEN,I,RED,1,383.12
5204,6010,1,colour,RED,RED,C,RED,1,331.29
5205,6010,1,colour,GREEN,RED,I,GREEN,1,450.65
5206,6010,1,colour,GREEN,GREEN,C,GREEN,1,422.44
5207,6010,1,colour,RED,GREEN,I,RED,1,519.31
5208,6010,1,colour,GREEN,RED,I,GREEN,1,399.75
5209,6010,1,colour,RED,RED,C,RED,1,473.01
5210,6010,1,colour,RED,GREEN,I,RED,1,460.8
5211,6010,1,colour,GREEN,GREEN,C,GREEN,1,603.87
5212,6010,1,colour,RED,GREEN,I,RED,1,404.35
5213,6010,1,colour,RED,RED,C,RED,1,390.75
5214,6010,1,colour,GREEN,RED,I,GREEN,1,463.8
5215,6010,1,colour,RED,GREEN,I,RED,1,649.85
5216,6010,1,colour,RED,RED,C,RED,1,375.64
5217,6010,1,colour,RED,GREEN,I,RED,1,330.95
5218,6010,1,colour,GREEN,GREEN,C,GREEN,1,512.98
5219,6010,1,colour,GREEN,RED,I,RED,0,939.49
5220,6010,1,colour,GREEN,GREEN,C,GREEN,1,528.58
5221,6010,1,colour,GREEN,RED,I,GREEN,1,633.44
5222,6010,1,colour,GREEN,GREEN,C,GREEN,1,417.74
5223,6010,1,colour,GREEN,RED,I,GREEN,1,350.42
5224,6010,1,colour,RED,GREEN,I,RED,1,345.47
5225,6010,1,colour,GREEN,RED,I,GREEN,1,489.03
5226,6010,1,colour,GREEN,GREEN,C,GREEN,1,476.76
5227,6010,1,colour,RED,RED,C,RED,1,416.97
5228,6010,1,colour,GREEN,RED,I,GREEN,1,528.5
5229,6010,1,colour,GREEN,GREEN,C,GREEN,1,444.84
5230,6010,1,colour,RED,GREEN,I,RED,1,352.85
5231,6010,1,colour,GREEN,RED,I,GREEN,1,503.68
5232,6010,1,colour,GREEN,GREEN,C,GREEN,1,451.25
5233,6010,1,colour,GREEN,RED,I,GREEN,1,398.94
5234,6010,1,colour,GREEN,GREEN,C,GREEN,1,353.68
5235,6010,1,colour,RED,RED,C,RED,1,465.86
5236,6010,1,colour,GREEN,GREEN,C,GREEN,1,444.64
5237,6010,1,colour,RED,RED,C,RED,1,415.46
5238,6010,1,colour,GREEN,GREEN,C,GREEN,1,529.22
5239,6010,1,colour,GREEN,RED,I,GREEN,1,494.71
5240,6010,1,colour,RED,RED,C,RED,1,520.69
5241,6010,1,colour,GREEN,GREEN,C,GREEN,1,530.96
5242,6010,1,colour,RED,GREEN,I,RED,1,330.53
5243,6010,1,colour,RED,RED,C,RED,1,434.16
5244,6010,1,colour,RED,GREEN,I,RED,1,311.66
5245,6010,1,colour,GREEN,GREEN,C,GREEN,1,414.63
5246,6010,1,colour,RED,RED,C,RED,1,324.1
5247,6010,1,colour,RED,GREEN,I,RED,1,350.27
5248,6010,1,colour,GREEN,GREEN,C,GREEN,1,532.57
5249,6010,1,colour,GREEN,RED,I,RED,0,589.99
5250,6010,1,colour,GREEN,GREEN,C,RED,0,366.65
5251,6010,1,colour,GREEN,RED,I,GREEN,1,580.46
5252,6010,1,colour,RED,RED,C,RED,1,489.71
